comment_id,platform,source_id,source_url,Name,Date,Likes,Comment,Comment URL,abuse_type,char_len,lang
C01646,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Ahsan Habib,2026-06-12 07:49:57,1,অত্যন্ত দুঃখজনক ঘটনা,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1730664694734866,Neglect,20,bengali
C01647,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Ahsan Habib,2026-06-12 07:50:18,1,এমন সন্তান যেন না হয়,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1306153507837377,Neglect,21,bengali
C01648,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,MD MOFAZZoL,2026-06-12 07:54:06,1,তোমাকে দেখেছি উদাসী হয়েছিএঁকেছি তোমার ছবি মন খোলা আকাশে প্রাণ খোলা বাতাসে তোমাকেই ভালবাসি বলে এমন শুভ বিকাল,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/2108389576767841,Neglect,108,bengali
C01649,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Maisa Ramisa,2026-06-12 07:54:26,1,Ki pelo ato kicho kore,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/4465348277041045,Neglect,22,latin
C01650,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Ruma Akter,2026-06-12 08:34:23,0,বেশি শিক্ষায় শিক্ষিত হলে যা হয়,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1006665575242484,Neglect,32,bengali
C01651,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,ASHA AKTER,2026-06-12 11:09:04,0,গুরুত্বপূর্ণ পোস্ট,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1780770359968624,Neglect,18,bengali
C01652,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,ASHA AKTER,2026-06-12 11:09:08,0,খুব দুঃখ জনক,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1896013674415249,Neglect,12,bengali
C01653,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Sneha Islam,2026-06-12 12:06:13,0,এরা কেমন সন্তান মাকে সঠিক মর্যাদা দিতে জানে না।,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1040827994951052,Neglect,47,bengali
C01654,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Khadija Akhter,2026-06-12 12:16:05,0,এটাই হলো এখন বাস্তবতা,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/989889230450373,Neglect,21,bengali
C01655,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Md Mizan,2026-06-12 12:42:48,0,ভাই এরা মানুষ নামে জানোয়ার,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1624196369172928,Neglect,26,bengali
C01656,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Rita Bhattacharjee,2026-06-12 13:15:28,0,কি লাভ এমন সন্তান থেকে,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1660859478323437,Neglect,22,bengali
C01657,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Rita Bhattacharjee,2026-06-12 13:15:39,0,উচ্চশিক্ষা করে ছেলেকে মানুষ করে মায়ের ঠিকানা বৃদ্ধাশ্রম,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/27195254396809036,Neglect,56,bengali
C01658,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Rita Bhattacharjee,2026-06-12 13:15:45,0,সত্যি খুবই দুঃখজনক ঘটনা,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1014003867768832,Neglect,23,bengali
C01659,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,G Mostofa,2026-06-12 15:39:56,0,উচ্চশিক্ষায় শিক্ষিত করেছেন কিন্তু মানুষ করতে পারেননি একটা রিক্সাওয়ালার মা রিক্সাওয়ালা কাছেই থাকে বৃদ্ধাশ্রমে নয় কারণ ইসলামের ধ্যান ধারণা শিক্ষা যদি কোন মুসলিম পরিবারের সন্তানের না থাকে তবেই তো মা-বাবা বৃদ্ধাশ্রমে থাকে আল্লাহ পাক সকলকে বুঝার তৌফিক দান করুন আমিন,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/1754401502593188,Neglect,264,bengali
C01660,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Manju Biswas,2026-06-13 04:14:14,0,ঠিক কথা বলেছেন প্রিয় ভাই এত লেখাপড়া শিখিয়ে মানুষ করে বাইরে রেখে নিজেকে বৃদ্ধাশ্রমে থাকতে হচ্ছে।।,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/2986488371541135,Neglect,99,bengali
C01661,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Manju Biswas,2026-06-13 04:15:12,0,মায়ের ঠিকানা বৃদ্ধাআশ্রম. বড্ড কষ্ট হয় দেখে।।,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/2549291155492250,Neglect,47,bengali
C01662,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Nahid Hasan Shovo,2025-03-18 04:17:09,16,সমস্ত অন্যায় অপরাধের একটা মাত্র সমাধান এটা হল কোরআনের শাসন।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/577889491948925,Physical Abuse,60,bengali
C01663,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,MD Sharif,2025-03-18 04:17:17,15,"জামাত ২৯০ আসন পাবে, কিন্তু ভোট হতে হবে, পিনাকী দাদারফেইসবুক, ইউটিউবে! 🥴",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1308753510337812,Physical Abuse,71,bengali
C01664,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Engr Bulbul Hosen,2025-03-18 04:18:06,1,শেষ জামানায় চলে আসছি,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1368184714604302,Physical Abuse,20,bengali
C01665,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Arafatul Vision 02,2025-03-18 04:18:09,0,"এটা অত্যন্ত দুঃখজনক ও ভয়ংকর ঘটনা। পরিবার যেখানে সন্তানকে নৈতিক শিক্ষা দেওয়ার জায়গা, সেখানে যদি মা-ই এমন প্ররোচনা দেন, তাহলে সমাজের ভবিষ্যৎ আরও অন্ধকারের দিকে ধাবিত হবে। কিশোর গ্যাংয়ের উত্থান ও পারিবারিক মূল্যবোধের অবক্ষয় আমাদের জন্য সতর্কবার্তা। এ ধরনের ঘটনার মূল কারণ খুঁজে বের করে কঠোর পদক্ষেপ নেওয়া উচিত, নাহলে ভবিষ্যতে আরও ভয়াবহ পরিস্থিতি সৃষ্টি হতে পারে।",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/951953296927355,Physical Abuse,359,bengali
C01666,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Tamzid Ahmed Zisan,2025-03-18 04:18:10,0,বিবেক শেষ,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/665030112668105,Physical Abuse,9,bengali
C01667,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,রুস্তম আলী,2025-03-18 04:18:34,0,এদের বিরুদ্ধে কঠোর ব্যবস্থা নিতে হবে।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/659922359869745,Physical Abuse,37,bengali
C01668,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Ziarul Islam Zia,2025-03-18 04:18:37,1,পরিবারগুলো এখন আশান্তির কারখানায় পরিনত হয়েছে।। কবে যে আমরা উদারমনা হব।।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/678677031162313,Physical Abuse,71,bengali
C01669,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Papon S Pavel,2025-03-18 04:18:56,3,মাম্মিস সান😂😂,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/3991391464454578,Physical Abuse,13,bengali
C01670,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,S A Shamim Shamim,2025-03-18 04:19:47,1,উচ্ছৃংখল মায়ের উচ্ছৃংখল সন্তান জন্ম দেওয়াই পিতার জন্য অভিশাপ। আইন তার সিদ্ধ হস্ত দমন করুক এই কিশোর গ্যাংদের।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/3347517282051887,Physical Abuse,110,bengali
C01671,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Anokhan,2025-03-18 04:20:42,0,Valo kaj baba valo na tai korse,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/2075738719608343,Physical Abuse,31,latin
C01672,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Abdur Rahim,2025-03-18 04:21:08,0,কি একটা অবস্থা,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1192706922531743,Physical Abuse,14,bengali
C01673,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Ds Omi,2025-03-18 04:21:16,0,এমন- ছেলের আর জন্ম না হোক কোনো মায়ের কোলে 😭😭😭,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/3991270041139407,Physical Abuse,45,bengali
C01674,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,EM O N,2025-03-18 04:21:39,0,এমন সন্তান যেনো জন্ম না হয়,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1344711996566449,Physical Abuse,26,bengali
C01675,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,তাহসিনুল ইসলাম আশিফ,2025-03-18 04:21:57,0,ইউনুস সরকারের হাত ধরেই বাংলাদেশ অনেক দূর এগিয়ে যাবে ইনশাআল্লাহ 🇧🇩🫡,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/674267988332610,Physical Abuse,67,bengali
C01676,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Payel Sarker,2025-03-18 04:21:58,0,আহা জীবন এরকম সন্তান জন্ম দেওয়া  না দেওয়া  সমান কথা 💔💔😢,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1018304146826067,Physical Abuse,56,bengali
C01677,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,সতেরো পৃষ্ঠা,2025-03-18 04:22:00,0,"এমন  বেহায়া মা এবং বেহায়া সন্তান কারো না,,৷  🙏",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1211339123760828,Physical Abuse,46,bengali
C01678,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Js Sajib,2025-03-18 04:22:04,2,সাংবাদিকরা নিউজ অনেক মিথ্যা প্রচার করে এত করে মানুষের ভিতরে আরো দূর্ভাগ্য সৃষ্টি হয়।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/620904634078530,Physical Abuse,85,bengali
C01679,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,বেয়াদব মানুষ,2025-03-18 04:22:53,0,বাহ ইউনুস চমৎকার,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1845119096324667,Physical Abuse,16,bengali
C01680,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Jihad Hasan,2025-03-18 04:23:28,2,অবশেষে রাফির বিয়ে তরমুজ আর মধু দিয়ে আছিয়ার ক'ব'র'কে গিলাফ পড়ানো হলো।🙂,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1152998503192384,Physical Abuse,69,bengali
C01681,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,MD Sobuj Al Mahmud,2025-03-18 04:24:52,0,কুলাঙ্গার সন্তান,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/4139580179662363,Physical Abuse,16,bengali
C01682,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,গাংচিল,2025-03-18 04:25:06,1,ওদেরকে কঠোর শাস্তি দেওয়া দরকার,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1382604586228621,Physical Abuse,31,bengali
C01683,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Ilias Mondol,2025-03-18 04:25:19,1,মানুষের মধ্যে যদি ইসলামের শিক্ষা না থাকে তাহলে এই রকমই হবে।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/658863696693771,Physical Abuse,59,bengali
C01684,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Mokarom Hossain,2025-03-18 04:25:45,1,আগে ফিলিমে দেখতাম এখন বাস্তবে দেখছি,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/546990957874858,Physical Abuse,35,bengali
C01685,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Tamirul Islam Tamim,2025-03-18 04:26:21,0,"এইসব কুলাঙ্গার এর বেছে থাকার অধিকার নেই ,",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1795621511220700,Physical Abuse,41,bengali
C01686,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Tabassum Sultana,2025-03-18 04:26:46,0,আহা দেশ,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1633417600650137,Physical Abuse,7,bengali
C01687,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Pipul Hosain,2025-03-18 04:26:50,0,ছেলের আম্মু কে রাজার বাগের ঘোড়া দিয়ে চুমাদেও,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/637825719406247,Physical Abuse,44,bengali
C01688,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md Sohel,2025-03-18 04:27:09,0,এই রকম অমানুষদের কঠিন বিচার করা হোক ★*&&&&★,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1354328265622156,Physical Abuse,43,bengali
C01689,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,মোঃ সুজাত সরকার,2025-03-18 04:27:54,0,মানুষ কোন দিকে চিন্তা করে পায় না,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1811701019676577,Physical Abuse,33,bengali
C01690,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,AL Amin,2025-03-18 04:30:13,0,ঐ ছেলেকে ছেলের মা সহ বাতিল করুক,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/988750346538608,Physical Abuse,31,bengali
C01691,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Suzan Sarker Suzan Saker,2025-03-18 04:30:52,1,১ মিননি কারাগারে শত মিননি ঘরে ঘরে,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/2066565327182377,Physical Abuse,33,bengali
C01692,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md. Sakib Mondol,2025-03-18 04:31:56,1,"অবশেষে কারো বিয়ে, কারো তরমুজ ব্যবসার নীচে ডেবে গেলো আছিয়ার বিচারের দাবি।",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/677884104591013,Physical Abuse,72,bengali
C01693,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Salman Badhon,2025-03-18 04:32:31,3,কিস্তির টাকা তুলে ঐ মহিলাকে তালাক দেওয়া উত্তম।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/961165029524731,Physical Abuse,46,bengali
C01694,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Hasan Tawfik,2025-03-18 04:33:55,0,Ar koto kisu dekha lagbo Amar sunar Bangladese,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1021837869819034,Physical Abuse,46,latin
C01695,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Nur Afsar,2025-03-18 04:35:26,1,বড় নিষ্ঠুর পৃথিবী কারো ক্ষতি কারো ভালোবাসা নাই শুধু আছে ঘৃণা আর জুলুম,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1724722214781733,Physical Abuse,70,bengali
C01696,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Eliaus Hossain,2025-03-18 04:35:34,18,"কিশোর গ্যাং নয়,সমন্বয়ক নিয়ে গেছে।",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1713808852888503,Physical Abuse,33,bengali
C01697,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Arif Hossain,2025-03-18 04:35:49,4,দেশে এখন পুরুষ নির্যাতন বেড়ে গেছে,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1363953877943933,Physical Abuse,34,bengali
C01698,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,মোঃ সুজাত সরকার,2025-03-18 04:36:29,1,যখন থেকে কিশোর গ্যাং উৎপাদন হয়েছে তখন থেকে এ দেশের শান্তি বিনষ্ট হইছে,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1548771795815925,Physical Abuse,70,bengali
C01699,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Mehdi Hassan,2025-03-18 04:37:20,0,নিঃসন্দেহে এমন ছেলে বেজন্মা,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/980479424206050,Physical Abuse,27,bengali
C01700,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,MD Lokman Miazi,2025-03-18 04:41:08,0,কোঠর সাশতি হয়া উচিত,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1323488228872279,Physical Abuse,19,bengali
C01701,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,শাহাদাত মিয়া,2025-03-18 04:42:07,0,Ane abar leka thakto bow sr upor 😂😂😂sobai japaiya porto ai jnnoi aisob mohilader maira julai dewa ucit,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1273142580418321,Physical Abuse,102,latin
C01702,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Mohammed Eklash Nibir,2025-03-18 04:43:03,0,দেশ🙂,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/3954987068150688,Physical Abuse,4,bengali
C01703,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Milon Islam AB,2025-03-18 04:43:39,4,"এজন্যই বলা হয়, চাচারা ফুটাও যখন একটু শিক্ষা দাও,নাইলে চাবুক তোমাদের উপরই আসবে।",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/678981851236926,Physical Abuse,78,bengali
C01704,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Hasibul Hasib,2025-03-18 04:43:59,1,আর কি হতে বাকি আছে,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/633306656329193,Physical Abuse,18,bengali
C01705,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Maruf Ahmed,2025-03-18 04:49:29,0,নারীবাদীরা কোথায়,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/650147094622389,Physical Abuse,16,bengali
C01706,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,মোহাম্মদ মিলন হোসেন মাদবর,2025-03-18 04:52:05,1,কুলাঙ্গার এই ছেলের উপযুক্ত বিচার চাই,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/2810105809173296,Physical Abuse,36,bengali
C01707,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Jahid Hossain,2025-03-18 04:52:38,0,সংসার জীবন,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1003603084490870,Physical Abuse,10,bengali
C01708,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Shakil Ahammed,2025-03-18 04:53:21,0,Md Shakib Ahamed Raj,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1333535591300618,Physical Abuse,20,latin
C01709,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Anamul Hawalader,2025-03-18 04:59:20,0,নাউযুবিল্লাহ,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/2891624007675544,Physical Abuse,12,bengali
C01710,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Mohammad Kawsar Ahmad,2025-03-18 05:03:26,0,গ্যাং নাই আমার আলহামদুলিল্লাহ,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1824328658421010,Physical Abuse,29,bengali
C01711,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Sujan Tripura,2025-03-18 05:03:37,0,কুলাঙ্গার ছেলে,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/664967052566737,Physical Abuse,14,bengali
C01712,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Md. Sabbirrahman Molla,2025-03-18 05:05:46,0,চালিয়ে যাও সোনার বাংলা,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/635883375730870,Physical Abuse,22,bengali
C01713,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Engr Sagor Badsha,2025-03-18 05:20:38,2,আলহামদুলিল্লাহ। পরের পরিবারের উপর জুলুম যেমন শিখানো হইছে তা করছতেছে এখন।।পাপ বাপকে ছাড়েনা।প্রমানিত।,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/9446968462013135,Physical Abuse,99,bengali
C01714,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,প্রবাসী জীবন একাকী মন,2025-03-18 05:37:18,0,ছেলের মা কে আইনের আওতায় আনা উচিত,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/548850711512901,Physical Abuse,32,bengali
C01715,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Muzahedul Islam Saju,2025-03-18 05:43:28,0,কিশোর গ্যাং এদের লাগাম টানবে কে?,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/615591854792382,Physical Abuse,32,bengali
C01716,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,سومي أختر,2025-03-18 05:47:37,2,ঠিক আছেতো এরকম বাবা দুনিয়াতে থাকার ছেয়ে না থাকাই ভালো যে বাবা সন্তানের খোঁজ নেয় না জন্ম দিলেই কি বাবা হওয়া যায়,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/609099965327664,Physical Abuse,110,bengali
C01717,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Lion Muhammad Rasel,2025-03-18 05:51:56,0,"সাংবাদিকরা যে ভাবে পোষ্ট লিখে আর পাবলিকরা না জেনে না বুঝেও মুখ যা বলে তা বলে লিখে ফেলে.... আগে খোজ নিয়ে দেখেন... মা, বাবা ও ছেলের সম্পর্কে... কেনো এইরকম ঘটনা ঘটলো...?",https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/626631410163529,Physical Abuse,167,bengali
